genome,threshold,cluster_method,comparison_algorithm,primary_cluster,original_secondary_cluster,secondary_cluster
ERR7738253_bin.57.fa,0.05000000000000005,average,fastANI,433,433_5,433_5
SRR1761707_bin.29.fa,0.05000000000000005,average,fastANI,433,433_6,433_6
ERR7738604_bin.148.fa,0.05000000000000005,average,fastANI,433,433_7,433_7
ERR7738937_bin.63.fa,0.05000000000000005,average,fastANI,434,434_0,434_0
SRR1761677_bin.3.fa,0.05000000000000005,average,fastANI,435,435_0,435_0
ERR7738514_bin.60.fa,0.05000000000000005,average,fastANI,436,436_1,436_1
ERR7738515_bin.41.fa,0.05000000000000005,average,fastANI,436,436_1,436_1
ERR7738546_bin.51.fa,0.05000000000000005,average,fastANI,436,436_1,436_1
ERR7738547_bin.26.fa,0.05000000000000005,average,fastANI,436,436_1,436_1
ERR7738549_bin.36.fa,0.05000000000000005,average,fastANI,436,436_1,436_1
ERR7738562_bin.23.fa,0.05000000000000005,average,fastANI,436,436_1,436_1
ERR7738578_bin.11.fa,0.05000000000000005,average,fastANI,436,436_1,436_1
ERR7738597_bin.93.fa,0.05000000000000005,average,fastANI,436,436_1,436_1
SRR1761680_bin.4.fa,0.05000000000000005,average,fastANI,436,436_1,436_1
SRR17643462_bin.11.fa,0.05000000000000005,average,fastANI,436,436_1,436_1
SRR17643916_bin.18.fa,0.05000000000000005,average,fastANI,436,436_1,436_1
SRR17643478_bin.25.fa,0.05000000000000005,average,fastANI,436,436_2,436_2
SRR17643919_bin.18.fa,0.05000000000000005,average,fastANI,436,436_3,436_3
ERR11604930_bin.12.fa,0.05000000000000005,average,fastANI,437,437_1,437_1
ERR11604950_bin.7.fa,0.05000000000000005,average,fastANI,437,437_1,437_1
SRR17643968_bin.45.fa,0.05000000000000005,average,fastANI,437,437_1,437_1
ERR11604931_bin.1.fa,0.05000000000000005,average,fastANI,437,437_2,437_2.3
ERR11604952_bin.15.fa,0.05000000000000005,average,fastANI,437,437_2,437_2.3
ERR7738143_bin.30.fa,0.05000000000000005,average,fastANI,437,437_2,437_2.3
ERR7738158_bin.19.fa,0.05000000000000005,average,fastANI,437,437_2,437_2.3
ERR7738166_bin.45.fa,0.05000000000000005,average,fastANI,437,437_2,437_2.3
ERR7738182_bin.22.fa,0.05000000000000005,average,fastANI,437,437_2,437_2.3
ERR7738185_bin.26.fa,0.05000000000000005,average,fastANI,437,437_2,437_2.3
ERR7738196_bin.47.fa,0.05000000000000005,average,fastANI,437,437_2,437_2.3
ERR7738215_bin.65.fa,0.05000000000000005,average,fastANI,437,437_2,437_2.3
ERR7738267_bin.30.fa,0.05000000000000005,average,fastANI,437,437_2,437_2.3
ERR7738277_bin.6.fa,0.05000000000000005,average,fastANI,437,437_2,437_2.3
ERR7738353_bin.57.fa,0.05000000000000005,average,fastANI,437,437_2,437_2.3
ERR7738537_bin.130.fa,0.05000000000000005,average,fastANI,437,437_2,437_2.3
ERR7738545_bin.8.fa,0.05000000000000005,average,fastANI,437,437_2,437_2.3
ERR7738553_bin.56.fa,0.05000000000000005,average,fastANI,437,437_2,437_2.3
ERR7738558_bin.54.fa,0.05000000000000005,average,fastANI,437,437_2,437_2.3
ERR7738580_bin.18.fa,0.05000000000000005,average,fastANI,437,437_2,437_2.3
ERR7738604_bin.106.fa,0.05000000000000005,average,fastANI,437,437_2,437_2.3
ERR7738608_bin.37.fa,0.05000000000000005,average,fastANI,437,437_2,437_2.3
ERR7738616_bin.57.fa,0.05000000000000005,average,fastANI,437,437_2,437_2.3
ERR7738622_bin.20.fa,0.05000000000000005,average,fastANI,437,437_2,437_2.3
ERR7738624_bin.181.fa,0.05000000000000005,average,fastANI,437,437_2,437_2.3
ERR7738629_bin.72.fa,0.05000000000000005,average,fastANI,437,437_2,437_2.3
ERR7738630_bin.141.fa,0.05000000000000005,average,fastANI,437,437_2,437_2.3
ERR7738938_bin.2.fa,0.05000000000000005,average,fastANI,437,437_2,437_2.3
ERR7745787_bin.35.fa,0.05000000000000005,average,fastANI,437,437_2,437_2.3
ERR7745831_bin.25.fa,0.05000000000000005,average,fastANI,437,437_2,437_2.3
ERR7745836_bin.44.fa,0.05000000000000005,average,fastANI,437,437_2,437_2.3
ERR7746398_bin.60.fa,0.05000000000000005,average,fastANI,437,437_2,437_2.3
SRR1761678_bin.18.fa,0.05000000000000005,average,fastANI,437,437_2,437_2.3
SRR1761721_bin.7.fa,0.05000000000000005,average,fastANI,437,437_2,437_2.3
SRR17643466_bin.3.fa,0.05000000000000005,average,fastANI,437,437_2,437_2.3
SRR17643657_bin.17.fa,0.05000000000000005,average,fastANI,437,437_2,437_2.3
SRR17643804_bin.30.fa,0.05000000000000005,average,fastANI,437,437_2,437_2.3
SRR17643958_bin.10.fa,0.05000000000000005,average,fastANI,437,437_2,437_2.3
ERR7738594_bin.148.fa,0.05000000000000005,average,fastANI,437,437_3,437_2.3
ERR7738937_bin.60.fa,0.05000000000000005,average,fastANI,438,438_1,438_1
SRR1761685_bin.1.fa,0.05000000000000005,average,fastANI,438,438_1,438_1
SRR1761695_bin.2.fa,0.05000000000000005,average,fastANI,438,438_1,438_1
SRR17643462_bin.6.fa,0.05000000000000005,average,fastANI,438,438_1,438_1
ERR11604942_bin.6.fa,0.05000000000000005,average,fastANI,439,439_1,439_1
ERR7738514_bin.5.fa,0.05000000000000005,average,fastANI,439,439_1,439_1
ERR7738546_bin.87.fa,0.05000000000000005,average,fastANI,439,439_1,439_1
ERR7738547_bin.2.fa,0.05000000000000005,average,fastANI,439,439_1,439_1
ERR7738562_bin.39.fa,0.05000000000000005,average,fastANI,439,439_1,439_1
ERR7738597_bin.96.fa,0.05000000000000005,average,fastANI,439,439_1,439_1
ERR7738620_bin.74.fa,0.05000000000000005,average,fastANI,439,439_1,439_1
SRR1761680_bin.2.fa,0.05000000000000005,average,fastANI,439,439_1,439_1
SRR1761683_bin.4.fa,0.05000000000000005,average,fastANI,439,439_1,439_1
SRR1761684_bin.1.fa,0.05000000000000005,average,fastANI,439,439_1,439_1
SRR1761687_bin.16.fa,0.05000000000000005,average,fastANI,439,439_1,439_1
SRR1761689_bin.5.fa,0.05000000000000005,average,fastANI,439,439_1,439_1
SRR1761692_bin.18.fa,0.05000000000000005,average,fastANI,439,439_1,439_1
SRR1761696_bin.25.fa,0.05000000000000005,average,fastANI,439,439_1,439_1
SRR1761697_bin.24.fa,0.05000000000000005,average,fastANI,439,439_1,439_1
SRR1761701_bin.6.fa,0.05000000000000005,average,fastANI,439,439_1,439_1
SRR1761709_bin.2.fa,0.05000000000000005,average,fastANI,439,439_1,439_1
SRR17643474_bin.37.fa,0.05000000000000005,average,fastANI,439,439_1,439_1
SRR17643790_bin.8.fa,0.05000000000000005,average,fastANI,439,439_1,439_1
SRR17643933_bin.13.fa,0.05000000000000005,average,fastANI,439,439_1,439_1
ERR11604937_bin.1.fa,0.05000000000000005,average,fastANI,439,439_2,439_2
SRR17643652_bin.26.fa,0.05000000000000005,average,fastANI,439,439_3,439_3
ERR7738594_bin.36.fa,0.05000000000000005,average,fastANI,440,440_1,440_1
ERR7738622_bin.21.fa,0.05000000000000005,average,fastANI,440,440_1,440_1
ERR7738624_bin.130.fa,0.05000000000000005,average,fastANI,440,440_1,440_1
ERR7738537_bin.97.fa,0.05000000000000005,average,fastANI,440,440_2,440_2
ERR11604939_bin.6.fa,0.05000000000000005,average,fastANI,441,441_0,441_0
ERR7738229_bin.22.fa,0.05000000000000005,average,fastANI,442,442_1,442_1
ERR7738276_bin.11.fa,0.05000000000000005,average,fastANI,442,442_2,442_2
ERR7738276_bin.17.fa,0.05000000000000005,average,fastANI,443,443_1,443_1
SRR1761706_bin.11.fa,0.05000000000000005,average,fastANI,443,443_2,443_2
ERR7738515_bin.25.fa,0.05000000000000005,average,fastANI,444,444_1,444_1
ERR7738558_bin.4.fa,0.05000000000000005,average,fastANI,444,444_2,444_2
ERR7738558_bin.30.fa,0.05000000000000005,average,fastANI,445,445_0,445_0
ERR7738166_bin.4.fa,0.05000000000000005,average,fastANI,446,446_1,446_1
ERR7738537_bin.24.fa,0.05000000000000005,average,fastANI,446,446_1,446_1
ERR7738604_bin.27.fa,0.05000000000000005,average,fastANI,446,446_1,446_1
ERR7738624_bin.124.fa,0.05000000000000005,average,fastANI,446,446_1,446_1
ERR7738630_bin.42.fa,0.05000000000000005,average,fastANI,446,446_1,446_1
SRR17643790_bin.28.fa,0.05000000000000005,average,fastANI,446,446_1,446_1
SRR1761708_bin.15.fa,0.05000000000000005,average,fastANI,446,446_2,446_2
ERR7738553_bin.12.fa,0.05000000000000005,average,fastANI,446,446_3,446_3
SRR1761709_bin.30.fa,0.05000000000000005,average,fastANI,446,446_4,446_4
ERR7738553_bin.47.fa,0.05000000000000005,average,fastANI,447,447_1,447_1
ERR7738594_bin.128.fa,0.05000000000000005,average,fastANI,447,447_1,447_1
ERR7738624_bin.172.fa,0.05000000000000005,average,fastANI,447,447_1,447_1
SRR1761708_bin.17.fa,0.05000000000000005,average,fastANI,447,447_2,447_2
ERR7745787_bin.127.fa,0.05000000000000005,average,fastANI,448,448_0,448_0
ERR7738611_bin.16.fa,0.05000000000000005,average,fastANI,449,449_1,449_1
ERR7738612_bin.40.fa,0.05000000000000005,average,fastANI,449,449_1,449_1
ERR7738630_bin.196.fa,0.05000000000000005,average,fastANI,450,450_0,450_0
ERR7738215_bin.14.fa,0.05000000000000005,average,fastANI,451,451_1,451_1
ERR7738537_bin.12.fa,0.05000000000000005,average,fastANI,451,451_1,451_1
ERR7738616_bin.10.fa,0.05000000000000005,average,fastANI,451,451_1,451_1
ERR7738624_bin.34.fa,0.05000000000000005,average,fastANI,451,451_1,451_1
ERR7738608_bin.145.fa,0.05000000000000005,average,fastANI,452,452_1,452_1
ERR7738630_bin.9.fa,0.05000000000000005,average,fastANI,452,452_1,452_1
ERR7738558_bin.8.fa,0.05000000000000005,average,fastANI,452,452_2,452_2.3
ERR7738622_bin.114.fa,0.05000000000000005,average,fastANI,452,452_2,452_2.3
ERR7738604_bin.82.fa,0.05000000000000005,average,fastANI,452,452_3,452_2.3
ERR7738611_bin.140.fa,0.05000000000000005,average,fastANI,452,452_4,452_4
ERR11604933_bin.4.fa,0.05000000000000005,average,fastANI,453,453_1,453_1.3
ERR11604936_bin.6.fa,0.05000000000000005,average,fastANI,453,453_1,453_1.3
ERR11604937_bin.6.fa,0.05000000000000005,average,fastANI,453,453_1,453_1.3
ERR11604940_bin.1.fa,0.05000000000000005,average,fastANI,453,453_1,453_1.3
ERR11604945_bin.5.fa,0.05000000000000005,average,fastANI,453,453_1,453_1.3
ERR11604947_bin.4.fa,0.05000000000000005,average,fastANI,453,453_1,453_1.3
ERR11604948_bin.11.fa,0.05000000000000005,average,fastANI,453,453_1,453_1.3
ERR11604951_bin.11.fa,0.05000000000000005,average,fastANI,453,453_1,453_1.3
ERR11604953_bin.2.fa,0.05000000000000005,average,fastANI,453,453_1,453_1.3
ERR7738166_bin.8.fa,0.05000000000000005,average,fastANI,453,453_1,453_1.3
ERR7738229_bin.3.fa,0.05000000000000005,average,fastANI,453,453_1,453_1.3
ERR7738353_bin.61.fa,0.05000000000000005,average,fastANI,453,453_1,453_1.3
ERR7738514_bin.36.fa,0.05000000000000005,average,fastANI,453,453_1,453_1.3
ERR7738547_bin.62.fa,0.05000000000000005,average,fastANI,453,453_1,453_1.3
ERR7738553_bin.70.fa,0.05000000000000005,average,fastANI,453,453_1,453_1.3
ERR7738558_bin.63.fa,0.05000000000000005,average,fastANI,453,453_1,453_1.3
ERR7738562_bin.22.fa,0.05000000000000005,average,fastANI,453,453_1,453_1.3
ERR7738578_bin.85.fa,0.05000000000000005,average,fastANI,453,453_1,453_1.3
ERR7738580_bin.95.fa,0.05000000000000005,average,fastANI,453,453_1,453_1.3
ERR7738611_bin.122.fa,0.05000000000000005,average,fastANI,453,453_1,453_1.3
ERR7738938_bin.30.fa,0.05000000000000005,average,fastANI,453,453_1,453_1.3
ERR7745596_bin.16.fa,0.05000000000000005,average,fastANI,453,453_1,453_1.3
ERR7745787_bin.8.fa,0.05000000000000005,average,fastANI,453,453_1,453_1.3
ERR7745831_bin.34.fa,0.05000000000000005,average,fastANI,453,453_1,453_1.3
SRR1761676_bin.2.fa,0.05000000000000005,average,fastANI,453,453_1,453_1.3
SRR1761716_bin.19.fa,0.05000000000000005,average,fastANI,453,453_1,453_1.3
SRR17643458_bin.24.fa,0.05000000000000005,average,fastANI,453,453_1,453_1.3
SRR17643459_bin.5.fa,0.05000000000000005,average,fastANI,453,453_1,453_1.3
SRR17643460_bin.25.fa,0.05000000000000005,average,fastANI,453,453_1,453_1.3
SRR17643474_bin.20.fa,0.05000000000000005,average,fastANI,453,453_1,453_1.3
SRR17643518_bin.16.fa,0.05000000000000005,average,fastANI,453,453_1,453_1.3
SRR17643520_bin.12.fa,0.05000000000000005,average,fastANI,453,453_1,453_1.3
SRR17643521_bin.16.fa,0.05000000000000005,average,fastANI,453,453_1,453_1.3
SRR17643652_bin.3.fa,0.05000000000000005,average,fastANI,453,453_1,453_1.3
SRR17643662_bin.6.fa,0.05000000000000005,average,fastANI,453,453_1,453_1.3
SRR17643790_bin.10.fa,0.05000000000000005,average,fastANI,453,453_1,453_1.3
SRR8732225_bin.1.fa,0.05000000000000005,average,fastANI,453,453_1,453_1.3
ERR11604944_bin.2.fa,0.05000000000000005,average,fastANI,453,453_2,453_2.4
SRR1761695_bin.3.fa,0.05000000000000005,average,fastANI,453,453_2,453_2.4
SRR17643919_bin.14.fa,0.05000000000000005,average,fastANI,453,453_2,453_2.4
ERR11604952_bin.7.fa,0.05000000000000005,average,fastANI,453,453_3,453_1.3
SRR17643478_bin.9.fa,0.05000000000000005,average,fastANI,453,453_3,453_1.3
SRR17643531_bin.8.fa,0.05000000000000005,average,fastANI,453,453_3,453_1.3
ERR11604930_bin.8.fa,0.05000000000000005,average,fastANI,453,453_4,453_2.4
ERR11604949_bin.9.fa,0.05000000000000005,average,fastANI,453,453_4,453_2.4
ERR7738937_bin.95.fa,0.05000000000000005,average,fastANI,453,453_4,453_2.4
ERR11604934_bin.12.fa,0.05000000000000005,average,fastANI,453,453_5,453_5
ERR7738545_bin.31.fa,0.05000000000000005,average,fastANI,453,453_6,453_6
ERR7738229_bin.7.fa,0.05000000000000005,average,fastANI,454,454_1,454_1
ERR7738938_bin.13.fa,0.05000000000000005,average,fastANI,454,454_1,454_1
ERR7745787_bin.66.fa,0.05000000000000005,average,fastANI,454,454_1,454_1
SRR17643474_bin.36.fa,0.05000000000000005,average,fastANI,454,454_1,454_1
SRR17643652_bin.27.fa,0.05000000000000005,average,fastANI,454,454_1,454_1
SRR17643809_bin.9.fa,0.05000000000000005,average,fastANI,454,454_1,454_1
SRR17643989_bin.5.fa,0.05000000000000005,average,fastANI,454,454_1,454_1
SRR17643792_bin.38.fa,0.05000000000000005,average,fastANI,454,454_2,454_2
SRR17643506_bin.24.fa,0.05000000000000005,average,fastANI,454,454_3,454_3
SRR1761712_bin.3.fa,0.05000000000000005,average,fastANI,454,454_4,454_4
SRR17643504_bin.26.fa,0.05000000000000005,average,fastANI,455,455_0,455_0
ERR7738938_bin.6.fa,0.05000000000000005,average,fastANI,456,456_0,456_0
ERR7745819_bin.3.fa,0.05000000000000005,average,fastANI,457,457_0,457_0
ERR7738166_bin.49.fa,0.05000000000000005,average,fastANI,458,458_1,458_1
ERR7745836_bin.21.fa,0.05000000000000005,average,fastANI,458,458_1,458_1
SRR1761678_bin.17.fa,0.05000000000000005,average,fastANI,458,458_1,458_1
SRR1761699_bin.6.fa,0.05000000000000005,average,fastANI,458,458_1,458_1
SRR17643467_bin.24.fa,0.05000000000000005,average,fastANI,458,458_1,458_1
SRR17643518_bin.1.fa,0.05000000000000005,average,fastANI,458,458_1,458_1
SRR17643520_bin.20.fa,0.05000000000000005,average,fastANI,458,458_1,458_1
SRR17643521_bin.18.fa,0.05000000000000005,average,fastANI,458,458_1,458_1
SRR17643657_bin.30.fa,0.05000000000000005,average,fastANI,458,458_1,458_1
SRR17643792_bin.17.fa,0.05000000000000005,average,fastANI,458,458_1,458_1
SRR17643794_bin.9.fa,0.05000000000000005,average,fastANI,458,458_1,458_1
SRR17643804_bin.24.fa,0.05000000000000005,average,fastANI,458,458_1,458_1
SRR17643913_bin.12.fa,0.05000000000000005,average,fastANI,458,458_1,458_1
SRR17643916_bin.8.fa,0.05000000000000005,average,fastANI,458,458_1,458_1
SRR17643927_bin.10.fa,0.05000000000000005,average,fastANI,458,458_1,458_1
SRR17643958_bin.33.fa,0.05000000000000005,average,fastANI,458,458_1,458_1
ERR7738353_bin.58.fa,0.05000000000000005,average,fastANI,458,458_2,458_2
ERR7738545_bin.33.fa,0.05000000000000005,average,fastANI,458,458_2,458_2
ERR7746398_bin.31.fa,0.05000000000000005,average,fastANI,458,458_2,458_2
SRR1761679_bin.5.fa,0.05000000000000005,average,fastANI,458,458_2,458_2
SRR17643452_bin.17.fa,0.05000000000000005,average,fastANI,458,458_2,458_2
ERR7738215_bin.12.fa,0.05000000000000005,average,fastANI,459,459_0,459_0
ERR7738562_bin.42.fa,0.05000000000000005,average,fastANI,460,460_0,460_0
ERR7738253_bin.45.fa,0.05000000000000005,average,fastANI,461,461_1,461_1
ERR7746440_bin.16.fa,0.05000000000000005,average,fastANI,461,461_1,461_1
ERR7738630_bin.37.fa,0.05000000000000005,average,fastANI,462,462_1,462_1
SRR1761709_bin.5.fa,0.05000000000000005,average,fastANI,462,462_2,462_2
ERR7738629_bin.23.fa,0.05000000000000005,average,fastANI,463,463_1,463_1
ERR7745831_bin.48.fa,0.05000000000000005,average,fastANI,463,463_2,463_2
ERR7738624_bin.209.fa,0.05000000000000005,average,fastANI,464,464_0,464_0
SRR17643520_bin.9.fa,0.05000000000000005,average,fastANI,465,465_1,465_1
SRR17643521_bin.5.fa,0.05000000000000005,average,fastANI,465,465_1,465_1
ERR7738229_bin.8.fa,0.05000000000000005,average,fastANI,466,466_1,466_1
ERR7738353_bin.25.fa,0.05000000000000005,average,fastANI,466,466_1,466_1
ERR7738545_bin.52.fa,0.05000000000000005,average,fastANI,466,466_1,466_1
ERR7738553_bin.9.fa,0.05000000000000005,average,fastANI,466,466_1,466_1
ERR7738580_bin.103.fa,0.05000000000000005,average,fastANI,466,466_1,466_1
ERR7738604_bin.104.fa,0.05000000000000005,average,fastANI,466,466_1,466_1
ERR7738938_bin.74.fa,0.05000000000000005,average,fastANI,466,466_1,466_1
ERR7745836_bin.11.fa,0.05000000000000005,average,fastANI,466,466_1,466_1
SRR1761709_bin.25.fa,0.05000000000000005,average,fastANI,466,466_1,466_1
SRR17643523_bin.24.fa,0.05000000000000005,average,fastANI,466,466_1,466_1
SRR17643657_bin.3.fa,0.05000000000000005,average,fastANI,466,466_1,466_1
SRR17643790_bin.11.fa,0.05000000000000005,average,fastANI,466,466_1,466_1
SRR17643794_bin.7.fa,0.05000000000000005,average,fastANI,466,466_1,466_1
SRR17643958_bin.1.fa,0.05000000000000005,average,fastANI,466,466_1,466_1
SRR17644085_bin.4.fa,0.05000000000000005,average,fastANI,466,466_1,466_1
ERR7738537_bin.143.fa,0.05000000000000005,average,fastANI,466,466_2,466_2
ERR7738612_bin.92.fa,0.05000000000000005,average,fastANI,466,466_3,466_3
SRR17643458_bin.21.fa,0.05000000000000005,average,fastANI,467,467_0,467_0
ERR7738158_bin.80.fa,0.05000000000000005,average,fastANI,468,468_1,468_1
ERR7738166_bin.42.fa,0.05000000000000005,average,fastANI,468,468_1,468_1
ERR7738537_bin.72.fa,0.05000000000000005,average,fastANI,468,468_1,468_1
ERR7738562_bin.66.fa,0.05000000000000005,average,fastANI,468,468_1,468_1
ERR7738611_bin.49.fa,0.05000000000000005,average,fastANI,468,468_1,468_1
ERR7738620_bin.30.fa,0.05000000000000005,average,fastANI,468,468_1,468_1
ERR7738937_bin.71.fa,0.05000000000000005,average,fastANI,468,468_1,468_1
SRR17643458_bin.3.fa,0.05000000000000005,average,fastANI,468,468_1,468_1
SRR1761677_bin.33.fa,0.05000000000000005,average,fastANI,468,468_2,468_2
ERR7738253_bin.84.fa,0.05000000000000005,average,fastANI,469,469_1,469_1
ERR7738612_bin.75.fa,0.05000000000000005,average,fastANI,469,469_1,469_1
ERR7738624_bin.72.fa,0.05000000000000005,average,fastANI,469,469_1,469_1
ERR7738630_bin.102.fa,0.05000000000000005,average,fastANI,470,470_0,470_0
ERR7738630_bin.167.fa,0.05000000000000005,average,fastANI,471,471_0,471_0
ERR7738546_bin.40.fa,0.05000000000000005,average,fastANI,472,472_0,472_0
ERR7738594_bin.111.fa,0.05000000000000005,average,fastANI,473,473_1,473_1
ERR7738622_bin.103.fa,0.05000000000000005,average,fastANI,473,473_1,473_1
ERR7738611_bin.3.fa,0.05000000000000005,average,fastANI,474,474_1,474_1
ERR7738612_bin.99.fa,0.05000000000000005,average,fastANI,474,474_1,474_1
ERR7738624_bin.201.fa,0.05000000000000005,average,fastANI,474,474_1,474_1
ERR7738630_bin.76.fa,0.05000000000000005,average,fastANI,475,475_1,475_1
ERR7746398_bin.3.fa,0.05000000000000005,average,fastANI,475,475_1,475_1
ERR7738353_bin.65.fa,0.05000000000000005,average,fastANI,476,476_1,476_1
ERR7745787_bin.50.fa,0.05000000000000005,average,fastANI,476,476_1,476_1
ERR7745831_bin.45.fa,0.05000000000000005,average,fastANI,476,476_2,476_2
ERR7738608_bin.64.fa,0.05000000000000005,average,fastANI,477,477_0,477_0
ERR7738553_bin.20.fa,0.05000000000000005,average,fastANI,478,478_1,478_1.2
ERR7738624_bin.173.fa,0.05000000000000005,average,fastANI,478,478_1,478_1.2
SRR8732217_bin.13.fa,0.05000000000000005,average,fastANI,478,478_1,478_1.2
ERR11604949_bin.13.fa,0.05000000000000005,average,fastANI,478,478_2,478_1.2
ERR7738604_bin.51.fa,0.05000000000000005,average,fastANI,479,479_0,479_0
ERR7738594_bin.104.fa,0.05000000000000005,average,fastANI,480,480_1,480_1
ERR7738622_bin.65.fa,0.05000000000000005,average,fastANI,480,480_1,480_1
SRR8732217_bin.6.fa,0.05000000000000005,average,fastANI,480,480_1,480_1
ERR7738624_bin.178.fa,0.05000000000000005,average,fastANI,481,481_0,481_0
ERR7738594_bin.137.fa,0.05000000000000005,average,fastANI,482,482_1,482_1
ERR7738604_bin.88.fa,0.05000000000000005,average,fastANI,482,482_1,482_1
ERR7738622_bin.144.fa,0.05000000000000005,average,fastANI,482,482_1,482_1
ERR7738624_bin.133.fa,0.05000000000000005,average,fastANI,482,482_1,482_1
ERR7738630_bin.119.fa,0.05000000000000005,average,fastANI,483,483_1,483_1
SRR8732217_bin.8.fa,0.05000000000000005,average,fastANI,483,483_2,483_2
ERR7738611_bin.66.fa,0.05000000000000005,average,fastANI,484,484_1,484_1
ERR7738612_bin.65.fa,0.05000000000000005,average,fastANI,484,484_2,484_2
